id,name,sport_type,start_date_local,distance,moving_time,elapsed_time,average_heartrate,max_heartrate
6914125087,Night Ride,Ride,2022-03-31T21:47:34Z,8157.6,1802,5238,133.2,168.0
6913423819,Afternoon Ride,Ride,2022-03-31T17:08:31Z,21821.1,2839,2958,147.8,172.0
6913194058,Yoga,Yoga,2022-03-30T22:16:05Z,0.0,1247,1247,91.9,110.0
6904423564,Afternoon Ride,Ride,2022-03-29T17:38:53Z,28559.1,5046,7175,142.5,179.0
6896257312,Morning Ride,Ride,2022-03-28T07:37:46Z,28758.7,3756,3832,154.0,179.0
6892533158,Yoga,Yoga,2022-03-27T15:57:20Z,0.0,2460,2460,,
6892140653,Morning Ride,Ride,2022-03-27T09:59:30Z,9605.3,1959,2462,148.2,201.0
6877054022,Afternoon Ride,Ride,2022-03-24T14:23:39Z,20267.1,2824,2897,147.4,185.0
6845516708,Muddy Hike,Hike,2022-03-18T13:23:13Z,15850.4,13192,15965,115.1,156.0
6840317713,Waterfalls!!,Hike,2022-03-17T11:18:44Z,10094.2,9467,11873,,
6814657351,Indoor bike,EBikeRide,2022-03-12T22:36:07Z,12070.1,1678,1678,,
6814575860,Lunch Run,Run,2022-03-12T17:32:59Z,8046.7,3090,3090,,
6813841751,Yoga,Yoga,2022-03-12T16:33:00Z,0.0,2538,2538,86.2,132.0
6799975309,Pain trails,Ride,2022-03-09T16:26:19Z,21410.4,3526,4862,143.4,198.0
6794943363,Night Ride,Ride,2022-03-08T23:08:58Z,0.0,576,576,137.7,163.0
6794943514,Afternoon Ride,Ride,2022-03-08T17:23:00Z,18362.8,2910,3637,143.7,178.0
6789445341,Yoga,Yoga,2022-03-07T22:32:21Z,0.0,2490,2490,88.6,125.0
6764898498,Stress relief yoga,Yoga,2022-03-02T22:25:57Z,0.0,2551,2551,86.5,123.0
6759250415,Afternoon Ride,Ride,2022-03-01T17:36:39Z,31361.8,4265,4295,142.5,195.0
6754403035,Yoga,Yoga,2022-02-28T22:44:28Z,0.0,2001,2001,87.1,127.0
6747791748,Morning Run,Run,2022-02-27T16:10:27Z,9334.2,4032,4032,,
6743302878,Yoga,Yoga,2022-02-26T22:37:26Z,0.0,2857,2857,86.1,111.0
6729449099,Yoga,Yoga,2022-02-23T22:26:32Z,0.0,2621,2621,84.9,123.0
6724042554,Afternoon Ride,Ride,2022-02-22T17:38:59Z,31319.8,4079,4205,153.6,183.0
6718695855,Yoga,Yoga,2022-02-21T22:11:05Z,0.0,4943,4943,93.6,136.0
6707487169,Morning Run,Run,2022-02-19T16:50:22Z,6759.3,2520,2520,,
6697448285,Morning Yoga,Yoga,2022-02-17T14:38:25Z,0.0,1683,1683,105.4,127.0
6694114661,Strength Yoga,Yoga,2022-02-16T22:07:43Z,0.0,1723,1723,112.8,153.0
6684489208,Revitalization,Yoga,2022-02-14T22:26:26Z,0.0,3622,3622,80.1,100.0
6678384921,So cold ,Ride,2022-02-13T08:18:59Z,65885.5,8618,9025,154.3,174.0
6678431103,Yoga,Yoga,2022-02-13T00:43:00Z,0.0,2097,2097,77.1,103.0
6667551915,Yoga,Yoga,2022-02-11T17:05:00Z,0.0,1200,1200,,
6667552622,Earth being nice to us today,Run,2022-02-11T11:24:02Z,6940.8,2589,2824,165.2,182.0
6663980266,Super Smol yoga,Yoga,2022-02-10T22:47:07Z,0.0,654,654,82.2,98.0
6663970305,Afternoon Ride,Ride,2022-02-10T17:33:40Z,26221.5,3632,3868,143.7,182.0
6659193421,Yoga,Yoga,2022-02-10T01:37:48Z,0.0,2515,2515,83.9,122.0
6648145889,Yoga,Yoga,2022-02-07T22:13:50Z,0.0,2077,2077,80.4,110.0
6641964168,Run,Run,2022-02-06T17:43:37Z,8046.7,2790,2790,,
6632354330,Yoga,Yoga,2022-02-04T22:41:03Z,0.0,2537,2537,85.5,125.0
6627710935,Intense Yoga,Yoga,2022-02-03T23:04:00Z,0.0,1661,1661,101.2,130.0
6622767467,H-Strings tight today,Yoga,2022-02-02T22:28:06Z,0.0,3846,3846,83.8,107.0
6622534182,Such bad cramps,Run,2022-02-02T10:53:30Z,2674.6,845,1759,162.5,172.0
6618219196,Did more strength training yoga,Yoga,2022-02-02T02:58:46Z,0.0,1782,1782,104.4,130.0
6617570938,Mini strength building session,Yoga,2022-02-01T23:05:02Z,0.0,1577,1577,100.1,126.0
6607850406,Yoga,Yoga,2022-01-30T22:49:43Z,0.0,2701,2701,109.8,155.0
6607710672,"Great run , no stich today!",Run,2022-01-30T16:18:56Z,4787.3,1426,1439,167.3,180.0
6596708778,Recovering from my Recovery Run,Yoga,2022-01-28T22:57:16Z,0.0,4150,4150,93.5,130.0
6596533030,Recovery,Run,2022-01-28T16:17:39Z,4915.7,1845,1974,148.5,166.0
6592138415,Bike team,Ride,2022-01-27T16:17:42Z,33755.7,4311,4641,148.1,176.0
6587941734,Yoga,Yoga,2022-01-26T22:20:35Z,0.0,2893,2893,96.3,152.0
6582184801,Strength Building Yoga,Yoga,2022-01-25T23:16:37Z,0.0,2357,2357,99.5,127.0
6576622499,Yoga,Yoga,2022-01-24T22:14:10Z,0.0,2743,2743,87.3,135.0
6572138378,Quick Yoga,Yoga,2022-01-23T23:29:37Z,0.0,1995,1995,90.1,133.0
6566300626,Yoga,Yoga,2022-01-22T23:47:28Z,0.0,4555,4555,79.2,109.0
6561202242,Friday Yoga. ,Yoga,2022-01-21T22:29:29Z,0.0,2458,2458,89.5,132.0
6560271167,11:00 Pm Yoga,Yoga,2022-01-21T04:31:38Z,0.0,2304,2304,83.2,123.0
6551016719,Chill Yoga,Yoga,2022-01-19T22:13:43Z,0.0,2557,2557,89.4,131.0
6548342094,Morning Run,Run,2022-01-19T07:13:14Z,3407.0,1148,1452,161.2,170.0
6546063536,Yogie,Yoga,2022-01-18T23:19:52Z,0.0,2535,2535,88.0,131.0
6539777581,Yoga - chill day⛄️☮️,Yoga,2022-01-17T19:13:46Z,0.0,3841,3841,80.7,105.0
6536219227,Yoga,Yoga,2022-01-17T02:51:23Z,0.0,2400,2400,,
6524145298,Yoga - figured out how to record while doing it,Yoga,2022-01-14T22:11:56Z,0.0,2253,2253,93.5,135.0
6521872434,Morning Run,Run,2022-01-14T07:18:53Z,3487.1,1373,1431,149.8,159.0
6519559271,Yoga and laundry :),Yoga,2022-01-13T22:33:37Z,0.0,2520,2520,,
6516909279,Morning Run,Run,2022-01-13T07:15:05Z,3306.3,1228,1532,138.3,157.0
6514544538,Yoga,Yoga,2022-01-12T22:34:39Z,0.0,3600,3600,,
6509206736,Yoga ,Yoga,2022-01-11T22:31:18Z,0.0,2160,2160,,
6506520594,Morning Run,Run,2022-01-11T07:42:09Z,4915.2,1671,1671,149.4,176.0
6503886015,Yoga,Yoga,2022-01-10T22:15:32Z,0.0,2460,2460,,
6499859620,Yoga,Yoga,2022-01-10T03:30:27Z,0.0,3720,3720,,
6497403202,Morning Run,Run,2022-01-09T09:19:35Z,5232.4,1676,1685,,
6494334297,Yoga - first practice at Rice,Yoga,2022-01-09T06:00:00Z,0.0,2400,2400,,
6452668354,Afternoon Hike,Hike,2021-12-30T14:24:01Z,9954.7,7593,8054,,
6423900748,Cold hike,Hike,2021-12-24T12:38:11Z,6706.0,4817,5555,115.7,139.0
6420589162,Afternoon Ride,Ride,2021-12-23T15:38:19Z,26082.1,4455,4577,145.3,173.0
6405115984,Loop around the lake ish,Ride,2021-12-19T11:43:40Z,64715.8,11789,14762,,
6355296433,Morning Run,Run,2021-12-07T10:26:34Z,5090.6,1647,2213,170.9,184.0
6289310129,Afternoon Ride,Ride,2021-11-19T16:31:59Z,15546.8,2442,3070,125.9,171.0
6259018257,Afternoon Run ≈ Pi,Run,2021-11-14T15:32:10Z,5056.5,1691,1744,173.3,186.0
6236783520,Evening Run,Run,2021-11-09T20:55:25Z,5448.3,1873,1873,155.2,173.0
6231978935,Evening Run,Run,2021-11-08T20:54:44Z,5525.3,1823,1823,162.6,170.0
6133702835,Bike bike bike,Ride,2021-10-18T16:46:52Z,33129.3,4176,4530,156.6,179.0
6127091730,Morning Run,Run,2021-10-17T08:42:17Z,8097.2,3353,3442,146.6,172.0
6115005230,Night Ride,Ride,2021-10-14T21:12:01Z,32330.2,4314,13824,149.6,192.0
6106855722,Morning Run,Run,2021-10-13T12:25:57Z,4828.0,1804,1804,,
6094956619,Afternoon Run,Run,2021-10-10T22:03:37Z,4828.0,1707,1707,,
5993309204,Huh??,Run,2021-09-20T23:00:00Z,12874.8,4800,4800,,
5987592220,Indoor cycle,Ride,2021-09-19T18:33:06Z,8046.7,1023,1023,,
5987389974,Afternoon Run,Run,2021-09-19T17:23:37Z,7038.1,2404,2404,155.3,171.0
5953565587,Running in rain,Run,2021-09-13T08:20:32Z,3892.6,1247,1247,150.8,171.0
5937251174,Pain,Ride,2021-09-09T17:13:40Z,37315.6,5628,7503,155.1,199.0
5918268670,Loopy loop,Ride,2021-09-06T17:30:04Z,33237.9,4405,4942,149.5,185.0
5887688780,Morning Run,Run,2021-09-01T12:45:21Z,3742.1,1272,1272,155.4,172.0
5872841630,Upping the Miles little by little,Ride,2021-08-29T07:49:20Z,65767.8,8205,8768,153.0,182.0
5859329158,Finally hit the track,Ride,2021-08-26T18:04:31Z,53807.1,7440,8145,154.5,191.0
5783860381,Hike in Redwood Forrest,Hike,2021-08-12T07:46:38Z,21093.4,15019,17747,,
5761175885,Lake Ride,Ride,2021-08-08T12:06:01Z,44034.8,7129,9673,,
5741056351,Night Ride,Ride,2021-08-04T20:08:11Z,39824.1,5433,5807,154.4,179.0
5729311691,Olympic National Forest 🏃‍♂️,Hike,2021-08-02T11:25:06Z,10415.7,8451,14370,103.2,141.0
5719016219,It was a long day… good ride tho🤌🛌,Ride,2021-07-31T19:17:50Z,35238.1,4371,4542,,
5708780500,“Biking”,Ride,2021-07-29T18:16:09Z,28299.3,4295,6357,148.4,184.0
